time,open,high,low,close
1693905300.0,1933.205,1933.305,1930.974,1931.105
1693906200.0,1931.085,1931.765,1930.705,1931.045
1693907100.0,1931.055,1931.165,1930.495,1930.625
1693908000.0,1930.615,1931.085,1930.145,1930.935
1693908900.0,1930.955,1932.105,1930.825,1931.075
1693909800.0,1931.055,1932.285,1930.995,1931.545
1693910700.0,1931.535,1931.925,1930.875,1930.995
1693911600.0,1931.015,1931.495,1930.0,1931.495
1693912500.0,1931.505,1931.805,1930.0,1930.145
1693913400.0,1930.125,1931.015,1930.0,1930.745
1693914300.0,1930.795,1931.165,1930.295,1930.405
1693915200.0,1930.385,1931.785,1930.325,1930.924
1693916100.0,1930.954,1930.968,1928.118,1929.008
1693917000.0,1929.028,1933.415,1927.808,1932.675
1693917900.0,1932.675,1934.645,1931.135,1933.665
1693918800.0,1933.675,1934.135,1929.655,1930.175
1693919700.0,1930.185,1933.578,1929.615,1932.565
1693920600.0,1932.615,1933.635,1931.255,1931.715
1693921500.0,1931.675,1933.665,1926.585,1927.664
1693922400.0,1927.695,1928.254,1925.695,1926.005
1693923300.0,1926.005,1927.685,1925.505,1926.325
1693924200.0,1926.335,1927.705,1926.235,1926.365
1693925100.0,1926.365,1927.548,1925.205,1927.308
1693926000.0,1927.278,1928.885,1926.288,1928.715
1693926900.0,1928.695,1928.735,1926.345,1926.765
1693927800.0,1926.695,1927.475,1926.265,1926.805
1693928700.0,1926.775,1927.948,1925.958,1925.958
1693929600.0,1925.958,1927.855,1925.948,1927.015
1693930500.0,1926.968,1927.215,1926.415,1926.465
1693931400.0,1926.455,1927.505,1926.378,1927.055
1693932300.0,1927.035,1927.865,1927.005,1927.108
1693933200.0,1927.108,1927.318,1926.198,1926.565
1693934100.0,1926.555,1927.205,1926.245,1927.185
1693935000.0,1927.135,1927.145,1926.325,1926.395
1693935900.0,1926.385,1926.715,1926.165,1926.435
1693936800.0,1926.435,1926.655,1926.015,1926.615
1693937700.0,1926.635,1927.405,1926.544,1926.578
1693938600.0,1926.578,1926.595,1926.035,1926.215
1693939500.0,1926.205,1926.275,1925.875,1925.955
1693940400.0,1925.955,1926.085,1925.375,1925.755
